State,Year,Quarter,District,Register_users,App_opens
chhattisgarh,2020,2,kabirdham_district,70568,1431151
chhattisgarh,2020,2,surguja_district,110765,2058364
chhattisgarh,2020,2,dantewada_district,32064,696614
chhattisgarh,2020,2,gariyaband_district,45722,991698
chhattisgarh,2020,2,durg_district,387874,7558938
chhattisgarh,2020,2,rajnandgaon_district,146098,2708564
chhattisgarh,2020,2,raipur_district,616931,11213191
chhattisgarh,2020,2,narayanpur_district,12161,286793
chhattisgarh,2020,2,kanker_district,71514,1475562
chhattisgarh,2020,2,korea_district,71660,1446776
chhattisgarh,2020,2,mungeli_district,52631,1062091
chhattisgarh,2020,2,bilaspur_district,316669,5179966
chhattisgarh,2020,2,balrampur_district,52871,1426830
chhattisgarh,2020,2,bijapur_district,25534,653143
chhattisgarh,2020,2,bemetara_district,67115,1295832
chhattisgarh,2020,2,bastar_district,78865,1465913
chhattisgarh,2020,2,kondagaon_district,39518,800308
chhattisgarh,2020,2,mahasamund_district,103117,2115996
chhattisgarh,2020,3,dhamtari_district,89508,1790640
chhattisgarh,2020,3,korba_district,204448,5026826
chhattisgarh,2020,3,surajpur_district,79907,1841882
chhattisgarh,2020,3,baloda_bazar_district,150975,3180025
chhattisgarh,2020,3,sukma_district,24549,686019
chhattisgarh,2020,3,raigarh_district,259581,6050750
chhattisgarh,2020,3,janjgir_champa_district,254275,7932461
chhattisgarh,2020,3,jashpur_district,79728,1779430
chhattisgarh,2020,3,balod_district,90672,1852205
chhattisgarh,2020,3,kabirdham_district,80175,1675078
chhattisgarh,2020,3,surguja_district,124081,2702225
chhattisgarh,2020,3,dantewada_district,36067,879769
chhattisgarh,2020,3,gariyaband_district,51653,1150137
chhattisgarh,2020,3,durg_district,426052,9982427
chhattisgarh,2020,3,rajnandgaon_district,166416,3393874
chhattisgarh,2020,3,raipur_district,679027,15366190
chhattisgarh,2020,3,narayanpur_district,14025,345785
chhattisgarh,2020,3,kanker_district,81984,1829476
chhattisgarh,2020,3,korea_district,80301,1900699
chhattisgarh,2020,3,mungeli_district,59262,1136447
chhattisgarh,2020,3,bilaspur_district,349586,6741931
chhattisgarh,2020,3,balrampur_district,60953,1765014
chhattisgarh,2020,3,bijapur_district,28816,818562
chhattisgarh,2020,3,bemetara_district,75434,1493775
chhattisgarh,2020,3,bastar_district,89115,1887298
chhattisgarh,2020,3,kondagaon_district,46426,1027009
chhattisgarh,2020,3,mahasamund_district,116370,2682672
chhattisgarh,2020,4,dhamtari_district,98847,2126899
chhattisgarh,2020,4,korba_district,225683,6558373
chhattisgarh,2020,4,surajpur_district,88664,2246840
chhattisgarh,2020,4,baloda_bazar_district,166144,3814790
chhattisgarh,2020,4,sukma_district,27330,815257
chhattisgarh,2020,4,raigarh_district,285081,7364429
chhattisgarh,2020,4,janjgir_champa_district,280474,9105398
chhattisgarh,2020,4,jashpur_district,89257,2102983
chhattisgarh,2020,4,balod_district,100350,2189077
chhattisgarh,2020,4,kabirdham_district,88933,1989496
chhattisgarh,2020,4,surguja_district,137221,3521741
chhattisgarh,2020,4,dantewada_district,39961,1055061
chhattisgarh,2020,4,gariyaband_district,57272,1386237
chhattisgarh,2020,4,durg_district,464870,13127877
chhattisgarh,2020,4,rajnandgaon_district,185815,4241707
chhattisgarh,2020,4,raipur_district,743167,20905346
chhattisgarh,2020,4,narayanpur_district,15750,421492
chhattisgarh,2020,4,kanker_district,92301,2228681
chhattisgarh,2020,4,korea_district,88889,2406865
chhattisgarh,2020,4,mungeli_district,65436,1341069
chhattisgarh,2020,4,bilaspur_district,384115,9161691
chhattisgarh,2020,4,balrampur_district,68062,1962238
chhattisgarh,2020,4,bijapur_district,32020,1041505
chhattisgarh,2020,4,bemetara_district,83243,1751930
chhattisgarh,2020,4,bastar_district,99717,2428240
chhattisgarh,2020,4,kondagaon_district,52463,1246665
chhattisgarh,2020,4,mahasamund_district,129536,3358580
chhattisgarh,2021,1,dhamtari_district,106354,2232426
chhattisgarh,2021,1,korba_district,243030,7257892
chhattisgarh,2021,1,surajpur_district,96117,2611995
chhattisgarh,2021,1,baloda_bazar_district,178486,4204907
chhattisgarh,2021,1,sukma_district,29547,879035
chhattisgarh,2021,1,raigarh_district,306712,8346426
chhattisgarh,2021,1,janjgir_champa_district,301931,9881334
chhattisgarh,2021,1,jashpur_district,96584,2306566
chhattisgarh,2021,1,balod_district,107814,2315276
chhattisgarh,2021,1,kabirdham_district,96069,2239620
chhattisgarh,2021,1,surguja_district,147969,4112955
chhattisgarh,2021,1,dantewada_district,43171,1131007
chhattisgarh,2021,1,gariyaband_district,61687,1473412
chhattisgarh,2021,1,durg_district,498453,14831934
chhattisgarh,2021,1,rajnandgaon_district,200572,4865613
chhattisgarh,2021,1,raipur_district,800224,24692422
chhattisgarh,2021,1,narayanpur_district,17030,425638
chhattisgarh,2021,1,kanker_district,99897,2351676
chhattisgarh,2021,1,korea_district,96149,2685639
chhattisgarh,2021,1,mungeli_district,70557,1531522
chhattisgarh,2021,1,bilaspur_district,413692,11193132
chhattisgarh,2021,1,balrampur_district,73826,2249510
chhattisgarh,2021,1,bijapur_district,34702,1108201
chhattisgarh,2021,1,bemetara_district,89481,1910858
chhattisgarh,2021,1,bastar_district,107818,2740623
chhattisgarh,2021,1,kondagaon_district,57107,1323116
chhattisgarh,2021,1,mahasamund_district,139572,3745969
chhattisgarh,2021,2,dhamtari_district,113769,4464656
chhattisgarh,2021,2,korba_district,260168,11814325
chhattisgarh,2021,2,surajpur_district,103184,6798211
chhattisgarh,2021,2,baloda_bazar_district,191114,8378757
chhattisgarh,2021,2,sukma_district,31825,2245148
chhattisgarh,2021,2,raigarh_district,328664,12301515
chhattisgarh,2021,2,janjgir_champa_district,322297,14544124
chhattisgarh,2021,2,jashpur_district,104482,7710351
chhattisgarh,2021,2,balod_district,115485,5155212
chhattisgarh,2021,2,kabirdham_district,103257,5323462
chhattisgarh,2021,2,surguja_district,158949,6989066
chhattisgarh,2021,2,dantewada_district,46424,2354791
chhattisgarh,2021,2,gariyaband_district,66482,4445890
chhattisgarh,2021,2,durg_district,531550,12403562
chhattisgarh,2021,2,rajnandgaon_district,215143,10469078
chhattisgarh,2021,2,raipur_district,855848,24005556
chhattisgarh,2021,2,narayanpur_district,18307,996566
chhattisgarh,2021,2,kanker_district,107701,6443903
chhattisgarh,2021,2,korea_district,103611,6376837
chhattisgarh,2021,2,mungeli_district,75644,3600246
chhattisgarh,2021,2,bilaspur_district,442330,14110873
chhattisgarh,2021,2,balrampur_district,79703,8600032
chhattisgarh,2021,2,bijapur_district,37320,2519855
chhattisgarh,2021,2,bemetara_district,96198,5123252
chhattisgarh,2021,2,bastar_district,115879,5575817
chhattisgarh,2021,2,kondagaon_district,61738,4297614
chhattisgarh,2021,2,mahasamund_district,149983,8736018
chhattisgarh,2021,3,dhamtari_district,122349,5603133
chhattisgarh,2021,3,korba_district,279897,16623063
chhattisgarh,2021,3,surajpur_district,111753,9477903
chhattisgarh,2021,3,baloda_bazar_district,205941,10767066
chhattisgarh,2021,3,sukma_district,34529,3197451
chhattisgarh,2021,3,raigarh_district,354087,17052359
chhattisgarh,2021,3,janjgir_champa_district,346366,17403707
chhattisgarh,2021,3,jashpur_district,113637,9804141
chhattisgarh,2021,3,balod_district,124200,6355356
chhattisgarh,2021,3,kabirdham_district,111708,6730485
chhattisgarh,2021,3,surguja_district,171276,10031433
chhattisgarh,2021,3,dantewada_district,50242,3121282
chhattisgarh,2021,3,gariyaband_district,71885,6272737
chhattisgarh,2021,3,durg_district,568361,16727312
chhattisgarh,2021,3,rajnandgaon_district,232140,14066183
chhattisgarh,2021,3,raipur_district,917950,34032629
chhattisgarh,2021,3,narayanpur_district,19877,1332425
chhattisgarh,2021,3,kanker_district,116559,8813895
chhattisgarh,2021,3,korea_district,111913,8619169
chhattisgarh,2021,3,mungeli_district,81387,4340738
chhattisgarh,2021,3,bilaspur_district,474660,19564262
chhattisgarh,2021,3,balrampur_district,86704,11635114
chhattisgarh,2021,3,bijapur_district,40492,3474467
chhattisgarh,2021,3,bemetara_district,103776,5967838
chhattisgarh,2021,3,bastar_district,125186,7716420
chhattisgarh,2021,3,kondagaon_district,67316,6141062
chhattisgarh,2021,3,mahasamund_district,161893,11614446
chhattisgarh,2021,4,dhamtari_district,130540,4563914
chhattisgarh,2021,4,korba_district,299191,15291693
chhattisgarh,2021,4,surajpur_district,119950,5888039
chhattisgarh,2021,4,baloda_bazar_district,220188,9299441
chhattisgarh,2021,4,sukma_district,37238,1683971
chhattisgarh,2021,4,raigarh_district,378507,18123023
chhattisgarh,2021,4,janjgir_champa_district,368980,19120514
chhattisgarh,2021,4,jashpur_district,122371,5203432
chhattisgarh,2021,4,balod_district,132353,4855195
chhattisgarh,2021,4,kabirdham_district,119692,4796979
chhattisgarh,2021,4,surguja_district,183559,9370119
chhattisgarh,2021,4,dantewada_district,53888,2137469
chhattisgarh,2021,4,gariyaband_district,77202,3266847
chhattisgarh,2021,4,durg_district,604621,26669512
chhattisgarh,2021,4,rajnandgaon_district,248230,10157759
chhattisgarh,2021,4,raipur_district,979741,44316810
chhattisgarh,2021,4,narayanpur_district,21314,840302
chhattisgarh,2021,4,kanker_district,125415,4897534
chhattisgarh,2021,4,korea_district,120005,5630126
chhattisgarh,2021,4,mungeli_district,87075,3539284
chhattisgarh,2021,4,bilaspur_district,506449,23402865
chhattisgarh,2021,4,balrampur_district,93661,5017173
chhattisgarh,2021,4,bijapur_district,43663,2174445
chhattisgarh,2021,4,bemetara_district,111174,3953868
chhattisgarh,2021,4,bastar_district,134164,6108764
chhattisgarh,2021,4,kondagaon_district,72791,3197223
chhattisgarh,2021,4,mahasamund_district,173519,8246282
chhattisgarh,2022,1,dhamtari_district,138724,9304051
chhattisgarh,2022,1,korba_district,317604,28555879
chhattisgarh,2022,1,surajpur_district,128121,18928338
chhattisgarh,2022,1,baloda_bazar_district,234464,17052096
chhattisgarh,2022,1,sukma_district,39721,5650530
chhattisgarh,2022,1,raigarh_district,403164,28569591
chhattisgarh,2022,1,janjgir_champa_district,392285,17826573
chhattisgarh,2022,1,jashpur_district,131014,23052569
chhattisgarh,2022,1,balod_district,140692,11029061
chhattisgarh,2022,1,kabirdham_district,127669,11532414
chhattisgarh,2022,1,surguja_district,195440,18501509
chhattisgarh,2022,1,dantewada_district,57389,5840979
chhattisgarh,2022,1,gariyaband_district,82487,13703262
chhattisgarh,2022,1,durg_district,639688,13567777
chhattisgarh,2022,1,rajnandgaon_district,264326,25331975
chhattisgarh,2022,1,raipur_district,1038105,34404453
chhattisgarh,2022,1,narayanpur_district,22756,3394010
chhattisgarh,2022,1,kanker_district,133857,20092568
chhattisgarh,2022,1,korea_district,127890,16324553
chhattisgarh,2022,1,mungeli_district,92691,7216878
chhattisgarh,2022,1,bilaspur_district,537617,24822855
chhattisgarh,2022,1,balrampur_district,100226,26814683
chhattisgarh,2022,1,bijapur_district,46540,6589775
chhattisgarh,2022,1,bemetara_district,118600,11001712
chhattisgarh,2022,1,bastar_district,142818,14540720
chhattisgarh,2022,1,kondagaon_district,77846,14700267
chhattisgarh,2022,1,mahasamund_district,185227,20154360
chhattisgarh,2022,2,dhamtari_district,146066,10333093
chhattisgarh,2022,2,korba_district,334672,30776047
chhattisgarh,2022,2,surajpur_district,135353,19497362
chhattisgarh,2022,2,baloda_bazar_district,247634,18334461
chhattisgarh,2022,2,sukma_district,41978,6331208
chhattisgarh,2022,2,raigarh_district,425526,32543452
chhattisgarh,2022,2,janjgir_champa_district,414133,18022797
chhattisgarh,2022,2,jashpur_district,138518,28640812
chhattisgarh,2022,2,balod_district,147930,13306306
chhattisgarh,2022,2,kabirdham_district,134783,11978258
chhattisgarh,2022,2,surguja_district,206354,22236587
chhattisgarh,2022,2,dantewada_district,60561,6738887
chhattisgarh,2022,2,gariyaband_district,86939,13235943
chhattisgarh,2022,2,durg_district,672947,13445249
chhattisgarh,2022,2,rajnandgaon_district,278724,28420413
chhattisgarh,2022,2,raipur_district,1093318,39640873
chhattisgarh,2022,2,narayanpur_district,24061,4461600
chhattisgarh,2022,2,kanker_district,141354,24085013
chhattisgarh,2022,2,korea_district,134912,18499768
chhattisgarh,2022,2,mungeli_district,97870,7828317
chhattisgarh,2022,2,bilaspur_district,566475,26797395
chhattisgarh,2022,2,balrampur_district,105948,29728876
chhattisgarh,2022,2,bijapur_district,49168,7363721
chhattisgarh,2022,2,bemetara_district,125096,12746215
chhattisgarh,2022,2,bastar_district,150449,17283265
chhattisgarh,2022,2,kondagaon_district,82174,16811546
chhattisgarh,2022,2,mahasamund_district,195406,22323656
chhattisgarh,2022,3,dhamtari_district,153263,11525749
chhattisgarh,2022,3,korba_district,352198,36228236
chhattisgarh,2022,3,surajpur_district,142407,22324980
chhattisgarh,2022,3,baloda_bazar_district,260632,19940925
chhattisgarh,2022,3,sukma_district,44234,7050939
chhattisgarh,2022,3,raigarh_district,448366,35340196
chhattisgarh,2022,3,janjgir_champa_district,436349,18998354
chhattisgarh,2022,3,jashpur_district,145715,28645837
chhattisgarh,2022,3,balod_district,155200,14558886
chhattisgarh,2022,3,kabirdham_district,141814,15613661
chhattisgarh,2022,3,surguja_district,217313,23200906
chhattisgarh,2022,3,dantewada_district,63734,6442840
chhattisgarh,2022,3,gariyaband_district,91335,14953415
chhattisgarh,2022,3,durg_district,707241,14611488
chhattisgarh,2022,3,rajnandgaon_district,292804,32277042
chhattisgarh,2022,3,raipur_district,1150501,38340572
chhattisgarh,2022,3,narayanpur_district,25375,5225910
chhattisgarh,2022,3,kanker_district,148494,24876178
chhattisgarh,2022,3,korea_district,141899,19410454
chhattisgarh,2022,3,mungeli_district,102902,8504629
chhattisgarh,2022,3,bilaspur_district,596003,28673485
chhattisgarh,2022,3,balrampur_district,111448,32254886
chhattisgarh,2022,3,bijapur_district,51796,7150992
chhattisgarh,2022,3,bemetara_district,131384,14359000
chhattisgarh,2022,3,bastar_district,158238,19141042
chhattisgarh,2022,3,kondagaon_district,86322,19375824
chhattisgarh,2022,3,mahasamund_district,205270,24180061
chhattisgarh,2022,4,dhamtari_district,159411,7228454
chhattisgarh,2022,4,korba_district,368179,22261392
chhattisgarh,2022,4,surajpur_district,148130,8325549
chhattisgarh,2022,4,baloda_bazar_district,271259,13745650
chhattisgarh,2022,4,sukma_district,46232,2281717
chhattisgarh,2022,4,raigarh_district,468010,26415867
chhattisgarh,2022,4,janjgir_champa_district,455430,23396478
chhattisgarh,2022,4,jashpur_district,151323,8436769
chhattisgarh,2022,4,balod_district,160952,7717813
chhattisgarh,2022,4,kabirdham_district,147742,7874615
chhattisgarh,2022,4,surguja_district,226706,13099334
chhattisgarh,2022,4,dantewada_district,66503,2982279
chhattisgarh,2022,4,gariyaband_district,94815,4520547
chhattisgarh,2022,4,durg_district,740173,34025608
chhattisgarh,2022,4,rajnandgaon_district,304353,15822878
chhattisgarh,2022,4,raipur_district,1205632,59719682
chhattisgarh,2022,4,narayanpur_district,26527,1317409
chhattisgarh,2022,4,kanker_district,154332,7405374
chhattisgarh,2022,4,korea_district,147963,7529926
chhattisgarh,2022,4,mungeli_district,106916,5380234
chhattisgarh,2022,4,bilaspur_district,622644,32396787
chhattisgarh,2022,4,balrampur_district,115804,7495009
chhattisgarh,2022,4,bijapur_district,54230,2631460
chhattisgarh,2022,4,bemetara_district,136066,6614939
chhattisgarh,2022,4,bastar_district,164690,9294343
chhattisgarh,2022,4,kondagaon_district,89611,5134236
chhattisgarh,2022,4,mahasamund_district,213189,11922465
chhattisgarh,2023,1,dhamtari_district,166518,16265570
chhattisgarh,2023,1,korba_district,384883,41420804
chhattisgarh,2023,1,surajpur_district,154951,24819830
chhattisgarh,2023,1,baloda_bazar_district,283757,28724859
chhattisgarh,2023,1,sukma_district,48459,8218775
chhattisgarh,2023,1,raigarh_district,489890,39505661
chhattisgarh,2023,1,janjgir_champa_district,476533,19351922
chhattisgarh,2023,1,jashpur_district,158413,36166820
chhattisgarh,2023,1,balod_district,168030,17836497
chhattisgarh,2023,1,kabirdham_district,154630,19575041
chhattisgarh,2023,1,surguja_district,237340,29026056
chhattisgarh,2023,1,dantewada_district,69509,7095008
chhattisgarh,2023,1,gariyaband_district,99065,15884449
chhattisgarh,2023,1,durg_district,773280,18019736
chhattisgarh,2023,1,rajnandgaon_district,317976,43569296
chhattisgarh,2023,1,raipur_district,1260366,44958888
chhattisgarh,2023,1,narayanpur_district,27764,7805245
chhattisgarh,2023,1,kanker_district,161542,37735279
chhattisgarh,2023,1,korea_district,154793,25572535
chhattisgarh,2023,1,mungeli_district,111884,11229608
chhattisgarh,2023,1,bilaspur_district,651084,34174722
chhattisgarh,2023,1,balrampur_district,121253,43025749
chhattisgarh,2023,1,bijapur_district,56723,9955085
chhattisgarh,2023,1,bemetara_district,142329,19561616
chhattisgarh,2023,1,bastar_district,172235,24393291
chhattisgarh,2023,1,kondagaon_district,93464,27373044
chhattisgarh,2023,1,mahasamund_district,222989,27533045
chhattisgarh,2023,2,dhamtari_district,173844,19250064
chhattisgarh,2023,2,korba_district,401398,40545768
chhattisgarh,2023,2,surajpur_district,162267,27034784
chhattisgarh,2023,2,baloda_bazar_district,296661,32336642
chhattisgarh,2023,2,sukma_district,50690,9649561
chhattisgarh,2023,2,raigarh_district,511511,42756018
chhattisgarh,2023,2,janjgir_champa_district,497925,20831012
chhattisgarh,2023,2,jashpur_district,166222,45721536
chhattisgarh,2023,2,balod_district,175570,19306680
chhattisgarh,2023,2,kabirdham_district,161970,24406694
chhattisgarh,2023,2,surguja_district,248004,37924511
chhattisgarh,2023,2,dantewada_district,72600,9882841
chhattisgarh,2023,2,gariyaband_district,103917,18146706
chhattisgarh,2023,2,durg_district,803101,16283948
chhattisgarh,2023,2,rajnandgaon_district,332345,45626683
chhattisgarh,2023,2,raipur_district,1308762,47360752
chhattisgarh,2023,2,narayanpur_district,29067,7669787
chhattisgarh,2023,2,kanker_district,169234,34940544
chhattisgarh,2023,2,korea_district,161824,28631465
chhattisgarh,2023,2,mungeli_district,117278,12052105
chhattisgarh,2023,2,bilaspur_district,677776,36174150
chhattisgarh,2023,2,balrampur_district,127318,54840444
chhattisgarh,2023,2,bijapur_district,59368,11978542
chhattisgarh,2023,2,bemetara_district,149164,18263794
chhattisgarh,2023,2,bastar_district,179858,26584711
chhattisgarh,2023,2,kondagaon_district,98296,27888782
chhattisgarh,2023,2,mahasamund_district,233538,33023181
chhattisgarh,2023,3,dhamtari_district,180986,23509731
chhattisgarh,2023,3,korba_district,418027,52055278
chhattisgarh,2023,3,surajpur_district,169268,39203076
chhattisgarh,2023,3,baloda_bazar_district,309128,35764441
chhattisgarh,2023,3,sukma_district,52904,19292109
chhattisgarh,2023,3,raigarh_district,532938,54100309
chhattisgarh,2023,3,janjgir_champa_district,518847,23141368
chhattisgarh,2023,3,jashpur_district,173782,51864491
chhattisgarh,2023,3,balod_district,182908,17108716
chhattisgarh,2023,3,kabirdham_district,169090,41298090
chhattisgarh,2023,3,surguja_district,258533,49098709
chhattisgarh,2023,3,dantewada_district,75691,11437272
chhattisgarh,2023,3,gariyaband_district,108470,27738384
chhattisgarh,2023,3,durg_district,834591,18459615
chhattisgarh,2023,3,rajnandgaon_district,346368,65235555
chhattisgarh,2023,3,raipur_district,1360842,53194674
chhattisgarh,2023,3,narayanpur_district,30277,13506662
chhattisgarh,2023,3,kanker_district,176464,61813959
chhattisgarh,2023,3,korea_district,168739,35822474
chhattisgarh,2023,3,mungeli_district,122300,12867633
chhattisgarh,2023,3,bilaspur_district,705698,41412746
chhattisgarh,2023,3,balrampur_district,133080,58288320
chhattisgarh,2023,3,bijapur_district,61882,12290256
chhattisgarh,2023,3,bemetara_district,155580,22507594
chhattisgarh,2023,3,bastar_district,187517,39150849
chhattisgarh,2023,3,kondagaon_district,102482,36065803
chhattisgarh,2023,3,mahasamund_district,243585,35358784
chhattisgarh,2023,4,dhamtari_district,187596,11590729
chhattisgarh,2023,4,korba_district,432504,26458366
chhattisgarh,2023,4,surajpur_district,175209,15489916
chhattisgarh,2023,4,baloda_bazar_district,320644,21004953
chhattisgarh,2023,4,sukma_district,54925,3237406
chhattisgarh,2023,4,raigarh_district,552165,38934818
chhattisgarh,2023,4,janjgir_champa_district,537936,35293134
chhattisgarh,2023,4,jashpur_district,180117,13966734
chhattisgarh,2023,4,balod_district,189543,9635797
chhattisgarh,2023,4,kabirdham_district,175290,13594389
chhattisgarh,2023,4,surguja_district,267755,20807630
chhattisgarh,2023,4,dantewada_district,78612,5003301
chhattisgarh,2023,4,gariyaband_district,112313,9568918
chhattisgarh,2023,4,durg_district,863802,35781322
chhattisgarh,2023,4,rajnandgaon_district,359246,28778515
chhattisgarh,2023,4,raipur_district,1407537,96962040
chhattisgarh,2023,4,narayanpur_district,31413,2581451
chhattisgarh,2023,4,kanker_district,183033,12440036
chhattisgarh,2023,4,korea_district,174532,11322922
chhattisgarh,2023,4,mungeli_district,126582,10916185
chhattisgarh,2023,4,bilaspur_district,729941,47329844
chhattisgarh,2023,4,balrampur_district,137822,15369727
chhattisgarh,2023,4,bijapur_district,64355,3182658
chhattisgarh,2023,4,bemetara_district,161344,12116213
chhattisgarh,2023,4,bastar_district,194070,17832127
chhattisgarh,2023,4,kondagaon_district,106147,8833388
chhattisgarh,2023,4,mahasamund_district,252583,17091714
chhattisgarh,2024,1,dhamtari_district,195666,29368847
chhattisgarh,2024,1,korba_district,450305,65679283
chhattisgarh,2024,1,surajpur_district,182929,73598181
chhattisgarh,2024,1,baloda_bazar_district,334412,40959396
chhattisgarh,2024,1,sukma_district,57265,22962090
chhattisgarh,2024,1,raigarh_district,575592,66083055
chhattisgarh,2024,1,janjgir_champa_district,560679,20538475
chhattisgarh,2024,1,jashpur_district,188309,72040773
chhattisgarh,2024,1,balod_district,197698,16845658
chhattisgarh,2024,1,kabirdham_district,182942,37319630
chhattisgarh,2024,1,surguja_district,278856,68176885
chhattisgarh,2024,1,dantewada_district,82069,19898896
chhattisgarh,2024,1,gariyaband_district,117351,39067449
chhattisgarh,2024,1,durg_district,897874,20388763
chhattisgarh,2024,1,rajnandgaon_district,374946,72393431
chhattisgarh,2024,1,raipur_district,1462871,56323121
chhattisgarh,2024,1,narayanpur_district,32773,15175397
chhattisgarh,2024,1,kanker_district,191312,72444890
chhattisgarh,2024,1,korea_district,181963,72350967
chhattisgarh,2024,1,mungeli_district,132207,28375275
chhattisgarh,2024,1,bilaspur_district,759420,57213847
chhattisgarh,2024,1,balrampur_district,144136,98245750
chhattisgarh,2024,1,bijapur_district,67170,19019024
chhattisgarh,2024,1,bemetara_district,168545,32368865
chhattisgarh,2024,1,bastar_district,202314,77015005
chhattisgarh,2024,1,kondagaon_district,110929,51848299
chhattisgarh,2024,1,mahasamund_district,263607,45250180
chhattisgarh,2024,2,dhamtari_district,202958,43149900
chhattisgarh,2024,2,korba_district,466567,89294854
chhattisgarh,2024,2,surajpur_district,189555,72933697
chhattisgarh,2024,2,baloda_bazar_district,347102,60277826
chhattisgarh,2024,2,sukma_district,59373,20676642
chhattisgarh,2024,2,raigarh_district,597318,71844548
chhattisgarh,2024,2,janjgir_champa_district,582057,22565964
chhattisgarh,2024,2,jashpur_district,195147,80357165
chhattisgarh,2024,2,balod_district,205107,26500966
chhattisgarh,2024,2,kabirdham_district,189665,46487377
chhattisgarh,2024,2,surguja_district,289012,79274488
chhattisgarh,2024,2,dantewada_district,85090,21893627
chhattisgarh,2024,2,gariyaband_district,121580,40505022
chhattisgarh,2024,2,durg_district,931630,26056478
chhattisgarh,2024,2,rajnandgaon_district,388822,88746793
chhattisgarh,2024,2,raipur_district,1516797,65666068
chhattisgarh,2024,2,narayanpur_district,34025,27484040
chhattisgarh,2024,2,kanker_district,198191,67696967
chhattisgarh,2024,2,korea_district,188573,68977618
chhattisgarh,2024,2,mungeli_district,137103,29754185
chhattisgarh,2024,2,bilaspur_district,787231,69383324
chhattisgarh,2024,2,balrampur_district,149452,98997326
chhattisgarh,2024,2,bijapur_district,69735,25153531
chhattisgarh,2024,2,bemetara_district,174840,31572015
chhattisgarh,2024,2,bastar_district,209543,82235252
chhattisgarh,2024,2,kondagaon_district,114796,74349475
chhattisgarh,2024,2,mahasamund_district,273488,51389234
chhattisgarh,2024,3,dhamtari_district,234621,39457166
chhattisgarh,2024,3,korba_district,540888,67277617
chhattisgarh,2024,3,surajpur_district,246251,58632433
chhattisgarh,2024,3,khairagarh_chhuikhadan_gandai_district,95957,17154705
chhattisgarh,2024,3,sukma_district,64712,25291609
chhattisgarh,2024,3,raigarh_district,562728,45085275
chhattisgarh,2024,3,sakti_district,249969,10439583
chhattisgarh,2024,3,janjgir_champa_district,382345,105119198
chhattisgarh,2024,3,jashpur_district,247226,90490296
chhattisgarh,2024,3,balod_district,222000,21267484
chhattisgarh,2024,3,kabirdham_district,244466,47198176
chhattisgarh,2024,3,balodabazar_bhatapara_district,347207,39657311
chhattisgarh,2024,3,surguja_district,373283,26475137
chhattisgarh,2024,3,mohla_manpur_ambagarh_chouki_district,61384,34597829
chhattisgarh,2024,3,dantewada_district,98292,35599099
chhattisgarh,2024,3,durg_district,957786,19661938
chhattisgarh,2024,3,gaurela_pendra_marwahi_district,109290,23591002
chhattisgarh,2024,3,gariaband_district,162562,70606833
chhattisgarh,2024,3,rajnandgaon_district,335631,25495781
chhattisgarh,2024,3,manendragarh_chirmiri_bharatpur_district,127746,53509323
chhattisgarh,2024,3,balrampur_ramanujganj_district,201236,57407013
chhattisgarh,2024,3,raipur_district,1718625,45938192
chhattisgarh,2024,3,narayanpur_district,42360,29568997
chhattisgarh,2024,3,korea_district,85959,41637662
chhattisgarh,2024,3,mungeli_district,184937,12541117
chhattisgarh,2024,3,bilaspur_district,874721,65838588
chhattisgarh,2024,3,bijapur_district,79313,41347806
chhattisgarh,2024,3,bemetara_district,216535,25540702
chhattisgarh,2024,3,north_bastar_kanker_district,241602,86000519
chhattisgarh,2024,3,sarangarh_bilaigarh_district,201039,18608126
chhattisgarh,2024,3,bastar_district,275288,74884408
chhattisgarh,2024,3,kondagaon_district,155624,66461484
chhattisgarh,2024,3,mahasamund_district,348919,46837825
chhattisgarh,2024,4,dhamtari_district,242748,18053204
chhattisgarh,2024,4,korba_district,559174,52818554
chhattisgarh,2024,4,surajpur_district,255151,22262561
chhattisgarh,2024,4,khairagarh_chhuikhadan_gandai_district,100355,7421368
chhattisgarh,2024,4,sukma_district,66659,4252108
chhattisgarh,2024,4,raigarh_district,581651,40940231
chhattisgarh,2024,4,sakti_district,258433,17630371
chhattisgarh,2024,4,janjgir_champa_district,394509,35897678
chhattisgarh,2024,4,jashpur_district,257420,21493169
chhattisgarh,2024,4,balod_district,229997,11983071
chhattisgarh,2024,4,kabirdham_district,254655,22126158
chhattisgarh,2024,4,balodabazar_bhatapara_district,361495,25889778
chhattisgarh,2024,4,surguja_district,386630,28997766
chhattisgarh,2024,4,mohla_manpur_ambagarh_chouki_district,63941,4732977
chhattisgarh,2024,4,dantewada_district,100601,6082128
chhattisgarh,2024,4,durg_district,988679,48807584
chhattisgarh,2024,4,gaurela_pendra_marwahi_district,113221,7522833
chhattisgarh,2024,4,gariaband_district,168520,12802828
chhattisgarh,2024,4,rajnandgaon_district,344534,22125228
chhattisgarh,2024,4,manendragarh_chirmiri_bharatpur_district,132662,9469260
chhattisgarh,2024,4,balrampur_ramanujganj_district,209561,20318973
chhattisgarh,2024,4,raipur_district,1773369,206590716
chhattisgarh,2024,4,narayanpur_district,43863,2624800
chhattisgarh,2024,4,korea_district,88957,7531010
chhattisgarh,2024,4,mungeli_district,192691,21241705
chhattisgarh,2024,4,bilaspur_district,904881,56261675
chhattisgarh,2024,4,bijapur_district,82095,5471450
chhattisgarh,2024,4,bemetara_district,226517,18082299
